Code,Name,Market,Close,Change,Volume,Amount,UpdatedAt
178780,일월지엠엘,KOSDAQ,2590,0.0,16379,42351305,2026-04-04 21:27
051390,YW,KOSDAQ,4245,3.16,3639,15401275,2026-04-04 21:27
002920,유성기업,KOSPI,1856,-1.17,110165,204610895,2026-04-04 21:27
002360,SH에너지화학,KOSPI,433,3.59,3274021,1405985308,2026-04-04 21:27
481850,신한글로벌액티브리츠,KOSPI,1105,1.01,23338,25687442,2026-04-04 21:27
066670,디티씨,KOSDAQ,2570,1.78,17006,43213020,2026-04-04 21:27
081580,성우전자,KOSDAQ,3095,4.03,115176,353539235,2026-04-04 21:27
376290,씨유테크,KOSDAQ,2710,0.37,5514,14988240,2026-04-04 21:27
082660,코스나인,KOSDAQ,480,0.0,0,0,2026-04-04 21:27
057540,옴니시스템,KOSDAQ,804,0.5,53478,43143953,2026-04-04 21:27
160550,NEW,KOSDAQ,1712,0.82,44909,76613012,2026-04-04 21:27
307280,원바이오젠,KOSDAQ,6730,1.66,13478,91099490,2026-04-04 21:27
288330,파라택시스코리아,KOSDAQ,450,-3.85,718977,337501770,2026-04-04 21:27
083550,케이엠,KOSDAQ,3685,-0.67,11697,42886520,2026-04-04 21:27
006125,SK디스커버리우,KOSPI,38700,0.0,315,12226350,2026-04-04 21:27
418250,시큐레터,KOSDAQ,6550,0.0,0,0,2026-04-04 21:27
046310,백금T&A,KOSDAQ,2900,1.58,41462,120003800,2026-04-04 21:27
465770,STX그린로지스,KOSPI,6630,-1.92,604836,4019703845,2026-04-04 21:27
032790,엠젠솔루션,KOSDAQ,925,-0.43,408121,368217056,2026-04-04 21:27
221840,하이즈항공,KOSDAQ,2540,0.59,19854,50584630,2026-04-04 21:27
026040,제이에스티나,KOSDAQ,2875,0.35,38057,109522115,2026-04-04 21:27
058110,멕아이씨에스,KOSDAQ,2955,6.68,3321214,9799593344,2026-04-04 21:27
044960,이글벳,KOSDAQ,3750,0.0,39086,147385325,2026-04-04 21:27
184230,SGA솔루션즈,KOSDAQ,534,0.0,83590,44549253,2026-04-04 21:27
128540,에코캡,KOSDAQ,1774,0.23,78529,139626273,2026-04-04 21:27
048770,TPC,KOSDAQ,3015,1.34,71360,215654221,2026-04-04 21:27
011420,갤럭시아에스엠,KOSPI,1710,-0.81,28058,48565969,2026-04-04 21:27
023440,제이스코홀딩스,KOSDAQ,521,0.0,0,0,2026-04-04 21:27
051630,진양화학,KOSPI,2200,1.38,20424,45222340,2026-04-04 21:27
263770,유에스티,KOSDAQ,1965,3.97,37508,73592955,2026-04-04 21:27
070300,엑스큐어,KOSDAQ,1996,2.89,393309,755146363,2026-04-04 21:27
220180,핸디소프트,KOSDAQ,1942,-0.41,8158,15960714,2026-04-04 21:27
020760,일진디스플,KOSPI,902,0.0,0,0,2026-04-04 21:27
444530,심플랫폼,KOSDAQ,7250,1.68,25133,180246410,2026-04-04 21:27
119500,포메탈,KOSDAQ,3910,5.53,88417,341209351,2026-04-04 21:27
069460,대호에이엘,KOSPI,532,0.0,0,0,2026-04-04 21:27
031310,아이즈비전,KOSDAQ,1757,6.94,965343,1666461280,2026-04-04 21:27
022220,티케이지애강,KOSDAQ,893,-0.11,1252199,1118436911,2026-04-04 21:27
317240,TS트릴리온,KOSDAQ,317,2.59,1487491,484992220,2026-04-04 21:27
336060,웨이버스,KOSDAQ,959,0.42,203081,194620785,2026-04-04 21:27
363260,모비데이즈,KOSDAQ,1431,0.14,49030,70270294,2026-04-04 21:27
008420,문배철강,KOSPI,2235,3.0,111201,251328138,2026-04-04 21:27
073110,엘엠에스,KOSDAQ,5140,0.59,1795,9261820,2026-04-04 21:27
038870,에코바이오,KOSDAQ,3250,5.52,457403,1480346738,2026-04-04 21:27
462980,아이지넷,KOSDAQ,2495,12.39,1365828,3371431447,2026-04-04 21:27
091590,남화토건,KOSDAQ,3870,-1.28,12424,47830897,2026-04-04 21:27
133820,화인베스틸,KOSPI,1221,-3.71,303527,380109665,2026-04-04 21:27
224110,에이텍모빌리티,KOSDAQ,8480,0.47,6448,54861605,2026-04-04 21:27
049830,승일,KOSDAQ,7380,0.41,724,5285290,2026-04-04 21:27
290090,트윔,KOSDAQ,6080,2.36,3723,22264050,2026-04-04 21:27
464280,티디에스팜,KOSDAQ,8170,0.0,11655,95287430,2026-04-04 21:27
084870,TBH글로벌,KOSPI,2165,0.93,44063,94639082,2026-04-04 21:27
008870,금비,KOSPI,45100,0.45,238,10709950,2026-04-04 21:27
354200,엔젠바이오,KOSDAQ,1682,1.26,98191,163933239,2026-04-04 21:27
005030,부산주공,KOSPI,486,0.0,0,0,2026-04-04 21:27
200350,아티스트스튜디오,KOSDAQ,4510,1.35,21372,96034230,2026-04-04 21:27
239890,피엔에이치테크,KOSDAQ,4535,-1.2,64926,296584245,2026-04-04 21:27
000215,DL우,KOSPI,26700,3.09,9671,259024000,2026-04-04 21:27
001000,신라섬유,KOSDAQ,1854,1.76,38511,70977971,2026-04-04 21:27
140520,대창스틸,KOSDAQ,2130,3.65,17121,35934355,2026-04-04 21:27
019770,서연탑메탈,KOSDAQ,3850,2.67,27613,105632810,2026-04-04 21:27
171010,램테크놀러지,KOSDAQ,3135,3.13,21283,66318645,2026-04-04 21:27
074610,이엔플러스,KOSPI,5110,0.0,0,0,2026-04-04 21:27
199480,뱅크웨어글로벌,KOSDAQ,4395,0.57,18111,79853692,2026-04-04 21:27
050860,아세아텍,KOSDAQ,1991,-0.45,61400,122402493,2026-04-04 21:27
420570,제이투케이바이오,KOSDAQ,7640,1.6,3627,27719850,2026-04-04 21:27
263810,상신전자,KOSDAQ,2805,-1.58,39178,110589010,2026-04-04 21:27
200780,비씨월드제약,KOSDAQ,4585,0.99,4609,21037327,2026-04-04 21:27
359090,씨엔알리서치,KOSDAQ,772,0.0,68216,52652784,2026-04-04 21:27
206400,베노티앤알,KOSDAQ,1179,0.26,28901,33684429,2026-04-04 21:27
145270,케이탑리츠,KOSPI,917,1.21,56713,51756808,2026-04-04 21:27
466910,엔에이치스팩30호,KOSDAQ,4840,4.65,334255,1605464964,2026-04-04 21:27
450520,인스웨이브,KOSDAQ,2990,-1.32,13482,40554205,2026-04-04 21:27
046390,삼화네트웍스,KOSDAQ,1017,1.7,120541,121803104,2026-04-04 21:27
263700,케어랩스,KOSDAQ,2260,0.44,26715,60421610,2026-04-04 21:27
065950,웰크론,KOSDAQ,1554,0.26,23361,36399238,2026-04-04 21:27
464500,아이언디바이스,KOSDAQ,3135,-1.42,97155,304999492,2026-04-04 21:27
208860,다산디엠씨,KOSDAQ,1289,0.23,28693,36967340,2026-04-04 21:27
037370,EG,KOSDAQ,5070,0.6,16748,84520930,2026-04-04 21:27
067170,오텍,KOSDAQ,1811,1.63,12847,23216145,2026-04-04 21:27
080530,코디,KOSDAQ,786,-1.26,41941,32916592,2026-04-04 21:27
357430,마스턴프리미어리츠,KOSPI,1429,0.63,19906,28554121,2026-04-04 21:27
308170,씨티알모빌리티,KOSPI,5060,1.61,6078,30445855,2026-04-04 21:27
232830,아이티센피엔에스,KOSDAQ,2635,1.93,21407,56500820,2026-04-04 21:27
014570,고려제약,KOSDAQ,3960,0.38,11835,47435871,2026-04-04 21:27
013810,스페코,KOSDAQ,2970,4.76,1009179,2938880535,2026-04-04 21:27
203450,유니온바이오메트릭스,KOSDAQ,3090,0.16,20131,61575446,2026-04-04 21:27
025750,한솔홈데코,KOSPI,539,0.0,0,0,2026-04-04 21:27
257370,피엔티엠에스,KOSDAQ,3470,-0.14,19449,67351540,2026-04-04 21:27
057030,YBM넷,KOSDAQ,2660,0.76,7896,20987310,2026-04-04 21:27
215380,우정바이오,KOSDAQ,2575,5.1,275493,697634564,2026-04-04 21:27
263020,디케이앤디,KOSDAQ,3130,0.48,28325,88818267,2026-04-04 21:27
043200,파루,KOSDAQ,1035,10.11,14171288,15576931376,2026-04-04 21:27
068050,팬엔터테인먼트,KOSDAQ,1561,-0.89,49695,79033185,2026-04-04 21:27
351870,차이커뮤니케이션,KOSDAQ,3870,1.04,9124,35516943,2026-04-04 21:27
052600,한네트,KOSDAQ,3735,5.36,123844,459371662,2026-04-04 21:27
080520,오디텍,KOSDAQ,3810,-1.55,280089,1079419309,2026-04-04 21:27
256150,한독크린텍,KOSDAQ,5120,0.39,3437,17606980,2026-04-04 21:27
383930,디티앤씨알오,KOSDAQ,3355,-0.15,114049,378146525,2026-04-04 21:27
142760,모아라이프플러스,KOSDAQ,1051,5.52,660926,665453883,2026-04-04 21:27
277410,인산가,KOSDAQ,1116,0.0,17466,19465347,2026-04-04 21:27
189330,씨이랩,KOSDAQ,4565,4.46,39737,181119260,2026-04-04 21:27
475660,에스켐,KOSDAQ,5400,4.25,11173,61475020,2026-04-04 21:27
057680,티사이언티픽,KOSDAQ,601,0.33,71699,42925724,2026-04-04 21:27
024120,KB오토시스,KOSDAQ,3720,1.09,14631,54575031,2026-04-04 21:27
153460,네이블,KOSDAQ,6550,0.0,1919,12569225,2026-04-04 21:27
002880,대유에이텍,KOSPI,913,0.77,27096,24690497,2026-04-04 21:27
475460,미트박스,KOSDAQ,7600,0.0,12027,92594860,2026-04-04 21:27
065650,하이퍼코퍼레이션,KOSDAQ,1948,-1.17,152531,292944589,2026-04-04 21:27
271830,팸텍,KOSDAQ,1443,-1.37,64246,92906789,2026-04-04 21:27
021880,메이슨캐피탈,KOSDAQ,200,-0.5,231652,46385684,2026-04-04 21:27
000760,이화산업,KOSPI,15140,1.47,170,2564300,2026-04-04 21:27
035460,기산텔레콤,KOSDAQ,2900,13.73,1292089,3690366954,2026-04-04 21:27
129890,앱코,KOSDAQ,927,0.98,104655,96823693,2026-04-04 21:27
003535,한화투자증권우,KOSPI,8790,4.64,70214,613652870,2026-04-04 21:27
195500,마니커에프앤지,KOSDAQ,2640,0.76,20377,53536275,2026-04-04 21:27
133750,메가엠디,KOSDAQ,1795,0.84,8829,15756254,2026-04-04 21:27
318020,포인트모바일,KOSDAQ,3400,-2.86,18189,62406301,2026-04-04 21:27
002870,신풍,KOSPI,1195,-1.81,144226,172547456,2026-04-04 21:27
114630,폴라리스우노,KOSDAQ,475,0.42,332898,157203936,2026-04-04 21:27
123570,이엠넷,KOSDAQ,1873,0.97,48449,88025947,2026-04-04 21:27
290120,DH오토리드,KOSDAQ,2630,4.57,50048,129078845,2026-04-04 21:27
462510,라메디텍,KOSDAQ,4710,2.28,31374,145611330,2026-04-04 21:27
296640,이노룰스,KOSDAQ,8000,3.36,38061,295111715,2026-04-04 21:27
019490,엑시큐어하이트론,KOSPI,541,0.0,0,0,2026-04-04 21:27
017040,광명전기,KOSPI,954,3.81,503720,474386401,2026-04-04 21:27
221980,케이디켐,KOSDAQ,10230,-0.58,1175,12011970,2026-04-04 21:27
318410,비비씨,KOSDAQ,7430,0.95,18309,133261580,2026-04-04 21:27
016670,디모아,KOSDAQ,4045,2.41,14649,58965129,2026-04-04 21:27
131100,티엔엔터테인먼트,KOSDAQ,1275,-0.08,11925,15256870,2026-04-04 21:27
101240,씨큐브,KOSDAQ,3780,-0.53,15590,59701505,2026-04-04 21:27
086060,진바이오텍,KOSDAQ,4765,-0.52,45610,217405485,2026-04-04 21:27
020180,대신정보통신,KOSDAQ,1063,3.3,222323,235650654,2026-04-04 21:27
434480,모니터랩,KOSDAQ,3315,0.15,17658,59175248,2026-04-04 21:27
026940,부국철강,KOSPI,2035,1.8,1057188,2233538033,2026-04-04 21:27
008250,이건산업,KOSPI,3700,0.95,20294,76008194,2026-04-04 21:27
012620,원일특강,KOSDAQ,9060,1.57,5081,46434540,2026-04-04 21:27
025440,DH오토웨어,KOSDAQ,817,2.38,56322,45890280,2026-04-04 21:27
263920,휴엠앤씨,KOSDAQ,4060,1.88,1064,4295225,2026-04-04 21:27
239610,에이치엘사이언스,KOSDAQ,7380,-0.4,733,5365290,2026-04-04 21:27
347770,핌스,KOSDAQ,1739,-2.08,281655,475924233,2026-04-04 21:27
075970,동국알앤에스,KOSDAQ,2160,1.41,54253,117160875,2026-04-04 21:27
064090,인크레더블버즈,KOSDAQ,798,0.0,0,0,2026-04-04 21:27
101000,KS인더스트리,KOSDAQ,1000,0.91,177403,177941385,2026-04-04 21:27
452980,신한제11호스팩,KOSDAQ,2095,0.0,153925,322683372,2026-04-04 21:27
148250,알엔투테크놀로지,KOSDAQ,4190,-0.24,568552,2484007876,2026-04-04 21:27
118000,메타케어,KOSPI,230,-1.29,624637,142929679,2026-04-04 21:27
228340,동양파일,KOSDAQ,1970,0.66,31824,62336439,2026-04-04 21:27
153490,우리이앤엘,KOSDAQ,764,-0.65,40163,30632158,2026-04-04 21:27
109820,진매트릭스,KOSDAQ,1927,0.05,10039,19345472,2026-04-04 21:27
150900,파수,KOSDAQ,3355,1.21,14039,46866982,2026-04-04 21:27
455180,케이지에이,KOSDAQ,2810,1.26,77601,216686901,2026-04-04 21:27
417860,오브젠,KOSDAQ,8350,1.33,4181,34821550,2026-04-04 21:27
373170,엠아이큐브솔루션,KOSDAQ,2590,0.97,19716,51130321,2026-04-04 21:27
007720,소노스퀘어,KOSDAQ,388,-3.72,454927,178623358,2026-04-04 21:27
195990,에이비프로바이오,KOSDAQ,1371,0.66,89174,122578382,2026-04-04 21:27
123010,알엔티엑스,KOSDAQ,1195,6.03,1368284,1575064810,2026-04-04 21:27
355390,크라우드웍스,KOSDAQ,2500,2.25,58946,146555279,2026-04-04 21:27
286750,나노실리칸첨단소재,KOSDAQ,1215,2.36,93485,113271967,2026-04-04 21:27
204020,그리티,KOSDAQ,2000,0.91,15654,31277235,2026-04-04 21:27
039290,인포뱅크,KOSDAQ,4470,0.79,9169,40839240,2026-04-04 21:27
045060,오공,KOSDAQ,2285,2.01,27320,62178868,2026-04-04 21:27
270870,뉴트리,KOSDAQ,4200,0.96,15613,68916095,2026-04-04 21:27
134790,시디즈,KOSPI,19320,-0.77,991,19161910,2026-04-04 21:27
430690,한싹,KOSDAQ,3545,-1.94,24478,86639255,2026-04-04 21:27
351320,넥사다이내믹스,KOSDAQ,1300,-1.07,155823,200040203,2026-04-04 21:27
356890,싸이버원,KOSDAQ,3225,1.9,38141,120694316,2026-04-04 21:27
064520,테크엘,KOSDAQ,1719,1.24,10687,18216011,2026-04-04 21:27
038530,케이바이오,KOSDAQ,332,-0.9,653916,217774577,2026-04-04 21:27
35320K,대덕전자1우,KOSPI,18320,1.55,7334,134772170,2026-04-04 21:27
006200,한국전자홀딩스,KOSPI,820,-0.24,865634,709680172,2026-04-04 21:27
387570,파인메딕스,KOSDAQ,6800,5.43,11693,75689150,2026-04-04 21:27
159910,에코글로우,KOSDAQ,729,5.5,130513,93689524,2026-04-04 21:27
223310,사토시홀딩스,KOSDAQ,1460,-1.35,65736,96541804,2026-04-04 21:27
024940,PN풍년,KOSDAQ,3795,1.61,96513,363029080,2026-04-04 21:27
210120,캔버스엔,KOSDAQ,1563,0.13,53707,83629303,2026-04-04 21:27
290560,파라택시스이더리움,KOSDAQ,1694,-3.14,70788,121306928,2026-04-04 21:27
109960,앱토크롬,KOSDAQ,171,-3.93,963989,168496565,2026-04-04 21:27
004870,티웨이홀딩스,KOSPI,333,-0.3,156154,52065229,2026-04-04 21:27
464580,닷밀,KOSDAQ,2045,0.99,7444,15199835,2026-04-04 21:27
038620,위즈코프,KOSDAQ,495,2.7,347039,170407293,2026-04-04 21:27
053290,NE능률,KOSDAQ,2265,-2.58,144867,330092156,2026-04-04 21:27
469750,아이비젼웍스,KOSDAQ,1083,1.5,91691,99823706,2026-04-04 21:27
023150,MH에탄올,KOSPI,5050,19.95,2454288,12805628037,2026-04-04 21:27
066910,손오공,KOSDAQ,556,-1.42,429280,240537550,2026-04-04 21:27
059100,아이컴포넌트,KOSDAQ,5250,0.0,42491,223845510,2026-04-04 21:27
177830,파버나인,KOSDAQ,2735,0.18,14109,38502025,2026-04-04 21:27
262840,아이퀘스트,KOSDAQ,1746,1.1,29206,50821727,2026-04-04 21:27
071850,캐스텍코리아,KOSDAQ,1519,0.0,11632,17651952,2026-04-04 21:27
254120,자비스,KOSDAQ,1198,0.76,39067,46794171,2026-04-04 21:27
239340,이스트에이드,KOSDAQ,1363,3.34,17511,23835219,2026-04-04 21:27
169330,엠브레인,KOSDAQ,1990,-0.4,13180,25807536,2026-04-04 21:27
123750,알톤,KOSDAQ,2635,-6.39,1080837,2941795794,2026-04-04 21:27
075130,플랜티넷,KOSDAQ,2190,1.86,21909,47201670,2026-04-04 21:27
000040,KR모터스,KOSPI,421,1.94,127227,53027743,2026-04-04 21:27
196490,디에이테크놀로지,KOSDAQ,203,0.0,0,0,2026-04-04 21:27
130500,GH신소재,KOSDAQ,2490,2.26,42748,104677755,2026-04-04 21:27
318000,KBG,KOSDAQ,4140,0.85,20270,83906720,2026-04-04 21:27
377220,프롬바이오,KOSDAQ,1278,3.06,188166,239897393,2026-04-04 21:27
001070,대한방직,KOSPI,6800,1.49,15043,102073490,2026-04-04 21:27
001840,이화공영,KOSDAQ,2215,0.0,0,0,2026-04-04 21:27
009730,이렘,KOSDAQ,566,5.6,21582465,13755849718,2026-04-04 21:27
284620,카이노스메드,KOSDAQ,1087,0.0,0,0,2026-04-04 21:27
038060,루멘스,KOSDAQ,745,-0.53,219543,163707175,2026-04-04 21:27
146060,율촌,KOSDAQ,1491,3.61,33882,50322962,2026-04-04 21:27
123840,뉴온,KOSDAQ,562,1.63,80131,44042223,2026-04-04 21:27
068940,셀피글로벌,KOSDAQ,778,0.0,0,0,2026-04-04 21:27
035200,프럼파스트,KOSDAQ,3670,1.38,33108,120835525,2026-04-04 21:27
001810,무림SP,KOSDAQ,1612,-0.25,44781,71582329,2026-04-04 21:27
298060,에스씨엠생명과학,KOSDAQ,807,2.41,60099,48376303,2026-04-04 21:27
353590,오토앤,KOSDAQ,2770,2.4,5380,14831026,2026-04-04 21:27
094860,네오리진,KOSDAQ,1420,4.11,350906,498214295,2026-04-04 21:27
021650,한국큐빅,KOSDAQ,2180,-0.46,17971,39369407,2026-04-04 21:27
032580,피델릭스,KOSDAQ,1075,-0.92,113688,124458721,2026-04-04 21:27
073570,리튬포어스,KOSDAQ,588,2.08,1631561,1011065713,2026-04-04 21:27
099390,브레인즈컴퍼니,KOSDAQ,4310,2.5,6011,25972199,2026-04-04 21:27
187270,신화콘텍,KOSDAQ,3485,2.65,19385,67504295,2026-04-04 21:27
33637K,솔루스첨단소재1우,KOSPI,2090,2.45,46313,95852560,2026-04-04 21:27
263050,유틸렉스,KOSDAQ,959,0.0,0,0,2026-04-04 21:27
014910,성문전자,KOSPI,1572,4.17,309918,479792720,2026-04-04 21:27
065370,위세아이텍,KOSDAQ,4770,2.03,20560,96802645,2026-04-04 21:27
148780,비큐AI,KOSDAQ,1120,3.32,130066,143232933,2026-04-04 21:27
005820,원림,KOSPI,15320,0.92,1652,25277520,2026-04-04 21:27
009140,경인전자,KOSPI,22400,2.05,6501,145913850,2026-04-04 21:27
147760,피엠티,KOSDAQ,3245,-0.46,13634,44507865,2026-04-04 21:27
027580,상보,KOSDAQ,591,4.23,165968,97784321,2026-04-04 21:27
090370,메타랩스,KOSPI,1403,1.74,23648,33040662,2026-04-04 21:27
073540,에프알텍,KOSDAQ,3065,8.69,623359,1891943452,2026-04-04 21:27
013000,세우글로벌,KOSPI,1217,-0.9,218644,266777991,2026-04-04 21:27
187220,디티앤씨,KOSDAQ,3030,3.77,57317,172206395,2026-04-04 21:27
342870,오아,KOSDAQ,6400,1.59,1154,7401700,2026-04-04 21:27
005320,온타이드,KOSPI,510,-1.54,104403,53595422,2026-04-04 21:27
019175,신풍제약우,KOSPI,15810,-1.19,4470,71239360,2026-04-04 21:27
225220,제놀루션,KOSDAQ,1808,-0.11,77029,137887899,2026-04-04 21:27
049120,파인디앤씨,KOSDAQ,651,-2.84,451157,294356123,2026-04-04 21:27
462310,뉴키즈온,KOSDAQ,4195,-0.83,9094,38299776,2026-04-04 21:27
017000,신원종합개발,KOSDAQ,2940,1.2,27858,81747970,2026-04-04 21:27
004365,세방우,KOSPI,9250,0.22,17519,162922210,2026-04-04 21:27
397810,애드포러스,KOSDAQ,6600,2.64,12723,84344380,2026-04-04 21:27
140430,카티스,KOSDAQ,637,4.43,680324,434178087,2026-04-04 21:27
258790,소프트캠프,KOSDAQ,1361,0.07,76867,104447403,2026-04-04 21:27
238490,힘스,KOSDAQ,3000,-1.32,24355,72827430,2026-04-04 21:27
451700,엔에이치스팩29호,KOSDAQ,2360,3.28,824453,1917320592,2026-04-04 21:27
274400,이노시뮬레이션,KOSDAQ,3720,-0.53,2728,10223310,2026-04-04 21:27
009460,한창제지,KOSPI,565,-4.24,1331200,753616667,2026-04-04 21:27
438700,버넥트,KOSDAQ,3020,2.37,11529,34713536,2026-04-04 21:27
050120,ES큐브,KOSDAQ,2480,0.4,12502,30653605,2026-04-04 21:27
290520,신도기연,KOSDAQ,2110,0.24,74178,156522159,2026-04-04 21:27
038950,파인디지털,KOSDAQ,3290,1.23,330,1087030,2026-04-04 21:27
088790,진도,KOSPI,2695,-0.19,56428,153646135,2026-04-04 21:27
131220,대한과학,KOSDAQ,4485,-0.77,20253,90859082,2026-04-04 21:27
002025,코오롱우,KOSPI,28800,0.0,7131,204497850,2026-04-04 21:27
051380,피씨디렉트,KOSDAQ,2175,3.33,99055,213636870,2026-04-04 21:27
340810,시선AI,KOSDAQ,2575,5.1,47311,120028020,2026-04-04 21:27
060540,에스에이티,KOSDAQ,1275,1.27,23931,30376973,2026-04-04 21:27
290270,휴네시온,KOSDAQ,3465,2.06,16826,58181858,2026-04-04 21:27
079170,한창산업,KOSDAQ,6400,0.0,24147,154365195,2026-04-04 21:27
252500,세화피앤씨,KOSDAQ,802,-0.37,68487,54361781,2026-04-04 21:27
056730,CNT85,KOSDAQ,447,1.82,127283,56454369,2026-04-04 21:27
008470,부스타,KOSDAQ,3940,1.03,17980,70992905,2026-04-04 21:27
405920,나라셀라,KOSDAQ,2570,2.39,20277,51767245,2026-04-04 21:27
301300,바이브컴퍼니,KOSDAQ,2515,5.23,14656,36241860,2026-04-04 21:27
335870,윙스풋,KOSDAQ,1975,0.46,4471,8775211,2026-04-04 21:27
367000,플래티어,KOSDAQ,3930,2.75,5699,22075460,2026-04-04 21:27
045510,정원엔시스,KOSDAQ,1023,0.69,328979,338690399,2026-04-04 21:27
090150,아이윈,KOSDAQ,785,2.88,58738,45825439,2026-04-04 21:27
291230,엔피,KOSDAQ,744,0.27,617758,450628647,2026-04-04 21:27
047080,한빛소프트,KOSDAQ,1321,-0.83,183714,240191369,2026-04-04 21:27
376980,원티드랩,KOSDAQ,3350,-0.15,8239,27627801,2026-04-04 21:27
270520,앱튼,KOSDAQ,166,-4.6,2385880,398934094,2026-04-04 21:27
310870,디와이씨,KOSDAQ,1576,6.78,584518,917570375,2026-04-04 21:27
066900,디에이피,KOSDAQ,1432,-0.14,2747,3919940,2026-04-04 21:27
039740,한국정보공학,KOSDAQ,4055,6.43,71686,286678114,2026-04-04 21:27
006740,블루산업개발,KOSPI,570,1.06,80467,45984676,2026-04-04 21:27
048470,대동스틸,KOSDAQ,3355,2.6,331809,1120936105,2026-04-04 21:27
900310,컬러레이,KOSDAQ,499,0.4,29005,14356994,2026-04-04 21:27
020400,대동금속,KOSDAQ,10000,3.52,431026,4403703845,2026-04-04 21:27
054220,비츠로시스,KOSDAQ,514,-0.77,976975,505490713,2026-04-04 21:27
429270,시지트로닉스,KOSDAQ,4920,3.91,142755,707580935,2026-04-04 21:27
024890,대원화성,KOSPI,768,0.13,98726,75889716,2026-04-04 21:27
446070,유니드비티플러스,KOSPI,2980,0.34,23241,69509505,2026-04-04 21:27
440320,오픈놀,KOSDAQ,3215,0.47,18657,60112180,2026-04-04 21:27
018680,서울제약,KOSDAQ,2710,0.0,3313,8917565,2026-04-04 21:27
089140,넥스턴앤롤코리아,KOSDAQ,2060,-0.96,33771,70255333,2026-04-04 21:27
009810,플레이그램,KOSPI,1037,0.19,23749,24655270,2026-04-04 21:27
900340,윙입푸드,KOSDAQ,624,2.3,78186,48213302,2026-04-04 21:27
003680,한성기업,KOSPI,5040,0.9,9490,47669245,2026-04-04 21:27
005360,모나미,KOSPI,1656,0.36,31633,52590799,2026-04-04 21:27
033250,체시스,KOSPI,976,-0.1,61895,60364299,2026-04-04 21:27
078860,스테이지원엔터,KOSDAQ,526,5.41,880638,478077568,2026-04-04 21:27
258830,세종메디칼,KOSDAQ,412,0.0,0,0,2026-04-04 21:27
083640,인콘,KOSDAQ,401,-0.5,330601,132501001,2026-04-04 21:27
014130,한익스프레스,KOSPI,2595,0.58,18237,46979575,2026-04-04 21:27
069140,누리플랜,KOSDAQ,2060,3.21,81146,166663665,2026-04-04 21:27
355690,에이텀,KOSDAQ,5730,9.77,2093215,13364014460,2026-04-04 21:27
002420,세기상사,KOSPI,5180,4.12,87719,450216717,2026-04-04 21:27
002690,동일제강,KOSPI,1523,1.53,46247,70685960,2026-04-04 21:27
042040,케이피엠테크,KOSDAQ,158,-1.25,357605,56779489,2026-04-04 21:27
138070,신진에스엠,KOSDAQ,1760,1.79,45606,80109337,2026-04-04 21:27
115160,휴맥스,KOSDAQ,700,4.48,88100,60751092,2026-04-04 21:27
024070,WISCOM,KOSPI,2005,-0.5,5021,10045098,2026-04-04 21:27
006570,대림통상,KOSPI,2015,0.0,1403,2828170,2026-04-04 21:27
019660,글로본,KOSDAQ,2180,0.93,28172,60947895,2026-04-04 21:27
431190,케이쓰리아이,KOSDAQ,4060,0.74,36238,146452315,2026-04-04 21:27
015260,에이엔피,KOSPI,644,7.15,1103524,713009309,2026-04-04 21:27
115480,씨유메디칼,KOSDAQ,500,3.09,211020,104586308,2026-04-04 21:27
246250,에스엘에스바이오,KOSDAQ,1969,0.0,0,0,2026-04-04 21:27
045300,성우테크론,KOSDAQ,2920,-0.51,21287,62198135,2026-04-04 21:27
333050,모코엠시스,KOSDAQ,1227,-1.68,77651,94800519,2026-04-04 21:27
236810,엔비티,KOSDAQ,1779,-0.06,44755,79306237,2026-04-04 21:27
060900,에이전트AI,KOSDAQ,377,-10.02,17326444,7291801636,2026-04-04 21:27
032750,삼진,KOSDAQ,3330,1.99,11980,39564855,2026-04-04 21:27
002820,SUN&L,KOSPI,2380,2.37,12313,28916795,2026-04-04 21:27
237750,피앤씨테크,KOSDAQ,4610,1.88,12759,59097376,2026-04-04 21:27
027040,서울전자통신,KOSDAQ,430,3.61,409143,176955526,2026-04-04 21:27
303530,이노뎁,KOSDAQ,4075,-0.12,2769,11256490,2026-04-04 21:27
432980,엠에프씨,KOSDAQ,3480,-0.29,23175,77923245,2026-04-04 21:27
285800,진영,KOSDAQ,1709,-4.26,693218,1196133028,2026-04-04 21:27
010400,우진아이엔에스,KOSPI,3910,3.58,49063,190453641,2026-04-04 21:27
279600,미디어젠,KOSDAQ,6360,2.58,3508,22157130,2026-04-04 21:27
052300,오션인더블유,KOSDAQ,1765,2.14,87122,151092865,2026-04-04 21:27
303030,지니틱스,KOSDAQ,797,0.0,146545,116886798,2026-04-04 21:27
288980,모아데이타,KOSDAQ,855,4.91,415470,348578780,2026-04-04 21:27
039310,세중,KOSDAQ,1623,-6.67,510249,842760934,2026-04-04 21:27
317120,라닉스,KOSDAQ,1927,2.45,42034,81188493,2026-04-04 21:27
083470,이엠앤아이,KOSDAQ,1376,27.41,4610298,6051917283,2026-04-04 21:27
033050,제이엠아이,KOSDAQ,901,1.58,31532,28652697,2026-04-04 21:27
131090,시큐브,KOSDAQ,3830,0.66,12569,48650215,2026-04-04 21:27
115610,이미지스,KOSDAQ,1234,0.0,93382,115428631,2026-04-04 21:27
224060,더코디,KOSDAQ,5650,0.18,74193,417857755,2026-04-04 21:27
